Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 2.7900 	 2.6580 	 30.6663 	 0.0000 	 57552
2 	 2.7536 	 2.6216 	 30.5978 	 -0.0685 	 52299
3 	 2.7172 	 2.5852 	 30.6188 	 -0.0475 	 46432
4 	 2.6808 	 2.5488 	 30.7096 	 0.0433 	 41268
5 	 2.6443 	 2.5123 	 30.8843 	 0.2180 	 36387
6 	 2.6079 	 2.4759 	 31.0577 	 0.3914 	 32437
7 	 2.5715 	 2.4395 	 31.2143 	 0.5480 	 28880
8 	 2.5351 	 2.4031 	 31.3738 	 0.7075 	 25867
9 	 2.4987 	 2.3667 	 31.5329 	 0.8666 	 23041
10 	 2.4623 	 2.3303 	 31.7347 	 1.0684 	 20939
11 	 2.4259 	 2.2939 	 31.9275 	 1.2612 	 18996
12 	 2.3894 	 2.2574 	 32.1726 	 1.5063 	 17392
13 	 2.3530 	 2.2210 	 32.4417 	 1.7754 	 16329
14 	 2.3166 	 2.1846 	 32.6581 	 1.9918 	 15299
15 	 2.2802 	 2.1482 	 32.8463 	 2.1800 	 14599
16 	 2.2438 	 2.1118 	 33.0092 	 2.3429 	 13791
17 	 2.2074 	 2.0754 	 33.2430 	 2.5767 	 13195
18 	 2.1710 	 2.0390 	 33.4823 	 2.8160 	 12873
19 	 2.1346 	 2.0026 	 33.6990 	 3.0327 	 12978
20 	 2.0981 	 1.9661 	 33.8382 	 3.1719 	 13071
21 	 2.0617 	 1.9297 	 34.0235 	 3.3572 	 13329
22 	 2.0253 	 1.8933 	 34.2021 	 3.5357 	 13472
23 	 1.9889 	 1.8569 	 34.4246 	 3.7583 	 13695
24 	 1.9525 	 1.8205 	 34.7006 	 4.0342 	 14276
25 	 1.9161 	 1.7841 	 35.0649 	 4.3986 	 14592
26 	 1.8797 	 1.7477 	 35.5247 	 4.8584 	 14144
27 	 1.8432 	 1.7112 	 36.2593 	 5.5930 	 12164
28 	 1.8068 	 1.6748 	 37.3812 	 6.7149 	 8668
29 	 1.7704 	 1.6384 	 39.7018 	 9.0355 	 4833
30 	 1.7340 	 1.6020 	 45.3006 	 14.6343 	 1980
