Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 2.7900 	 2.6580 	 30.8813 	 0.0000 	 51325
2 	 2.7536 	 2.6216 	 30.7904 	 -0.0910 	 48562
3 	 2.7172 	 2.5852 	 30.7491 	 -0.1323 	 44470
4 	 2.6808 	 2.5488 	 30.7703 	 -0.1110 	 40371
5 	 2.6443 	 2.5123 	 30.8887 	 0.0073 	 36169
6 	 2.6079 	 2.4759 	 31.0147 	 0.1333 	 32273
7 	 2.5715 	 2.4395 	 31.1649 	 0.2835 	 29014
8 	 2.5351 	 2.4031 	 31.3599 	 0.4786 	 26364
9 	 2.4987 	 2.3667 	 31.5419 	 0.6606 	 24167
10 	 2.4623 	 2.3303 	 31.7490 	 0.8677 	 22287
11 	 2.4259 	 2.2939 	 31.8756 	 0.9943 	 20364
12 	 2.3894 	 2.2574 	 32.0686 	 1.1873 	 18717
13 	 2.3530 	 2.2210 	 32.3350 	 1.4537 	 17188
14 	 2.3166 	 2.1846 	 32.6061 	 1.7248 	 16232
15 	 2.2802 	 2.1482 	 32.8572 	 1.9759 	 15693
16 	 2.2438 	 2.1118 	 33.1085 	 2.2271 	 15444
17 	 2.2074 	 2.0754 	 33.3177 	 2.4363 	 15102
18 	 2.1710 	 2.0390 	 33.5758 	 2.6945 	 14435
19 	 2.1346 	 2.0026 	 33.8400 	 2.9587 	 14152
20 	 2.0981 	 1.9661 	 34.1414 	 3.2600 	 13822
21 	 2.0617 	 1.9297 	 34.3651 	 3.4837 	 14052
22 	 2.0253 	 1.8933 	 34.4570 	 3.5757 	 14411
23 	 1.9889 	 1.8569 	 34.5373 	 3.6560 	 14794
24 	 1.9525 	 1.8205 	 34.6785 	 3.7972 	 15120
25 	 1.9161 	 1.7841 	 34.9649 	 4.0836 	 15036
26 	 1.8797 	 1.7477 	 35.4779 	 4.5966 	 13897
27 	 1.8432 	 1.7112 	 36.3102 	 5.4289 	 11307
28 	 1.8068 	 1.6748 	 37.7323 	 6.8509 	 7518
29 	 1.7704 	 1.6384 	 40.5978 	 9.7165 	 3833
30 	 1.7340 	 1.6020 	 48.3527 	 17.4714 	 1425
