Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 2.7900 	 2.6580 	 30.9297 	 0.0000 	 55617
2 	 2.7536 	 2.6216 	 30.8473 	 -0.0824 	 51523
3 	 2.7172 	 2.5852 	 30.8458 	 -0.0840 	 46635
4 	 2.6808 	 2.5488 	 30.9040 	 -0.0257 	 42162
5 	 2.6443 	 2.5123 	 31.0473 	 0.1176 	 37529
6 	 2.6079 	 2.4759 	 31.1970 	 0.2673 	 33678
7 	 2.5715 	 2.4395 	 31.3580 	 0.4283 	 30116
8 	 2.5351 	 2.4031 	 31.5387 	 0.6090 	 26891
9 	 2.4987 	 2.3667 	 31.7036 	 0.7739 	 23949
10 	 2.4623 	 2.3303 	 31.9429 	 1.0132 	 21291
11 	 2.4259 	 2.2939 	 32.1570 	 1.2273 	 19101
12 	 2.3894 	 2.2574 	 32.3895 	 1.4598 	 17436
13 	 2.3530 	 2.2210 	 32.6400 	 1.7102 	 16203
14 	 2.3166 	 2.1846 	 32.8315 	 1.9018 	 15410
15 	 2.2802 	 2.1482 	 33.0191 	 2.0894 	 14767
16 	 2.2438 	 2.1118 	 33.2024 	 2.2727 	 14446
17 	 2.2074 	 2.0754 	 33.3594 	 2.4297 	 14391
18 	 2.1710 	 2.0390 	 33.5759 	 2.6462 	 14174
19 	 2.1346 	 2.0026 	 33.7565 	 2.8268 	 14168
20 	 2.0981 	 1.9661 	 33.9155 	 2.9858 	 14117
21 	 2.0617 	 1.9297 	 34.0837 	 3.1540 	 14130
22 	 2.0253 	 1.8933 	 34.2270 	 3.2973 	 14347
23 	 1.9889 	 1.8569 	 34.3771 	 3.4474 	 14687
24 	 1.9525 	 1.8205 	 34.5722 	 3.6425 	 14952
25 	 1.9161 	 1.7841 	 34.7884 	 3.8587 	 14877
26 	 1.8797 	 1.7477 	 35.2517 	 4.3220 	 13886
27 	 1.8432 	 1.7112 	 36.0870 	 5.1572 	 11223
28 	 1.8068 	 1.6748 	 37.4895 	 6.5598 	 7604
29 	 1.7704 	 1.6384 	 40.3149 	 9.3852 	 3946
30 	 1.7340 	 1.6020 	 48.7969 	 17.8672 	 1410
