Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 32.1864 	 0.0000 	 35498
2 	 2.9680 	 2.8360 	 31.7501 	 -0.4363 	 39718
3 	 2.9271 	 2.7951 	 31.4130 	 -0.7734 	 42123
4 	 2.8861 	 2.7541 	 31.1353 	 -1.0511 	 43278
5 	 2.8451 	 2.7131 	 30.9523 	 -1.2341 	 42692
6 	 2.8042 	 2.6722 	 30.8029 	 -1.3835 	 41131
7 	 2.7632 	 2.6312 	 30.7224 	 -1.4640 	 38859
8 	 2.7222 	 2.5902 	 30.7009 	 -1.4855 	 36568
9 	 2.6813 	 2.5493 	 30.8170 	 -1.3694 	 34208
10 	 2.6403 	 2.5083 	 30.9582 	 -1.2282 	 31913
11 	 2.5993 	 2.4673 	 31.1461 	 -1.0403 	 29839
12 	 2.5584 	 2.4264 	 31.3027 	 -0.8837 	 27902
13 	 2.5174 	 2.3854 	 31.4409 	 -0.7455 	 25945
14 	 2.4764 	 2.3444 	 31.5431 	 -0.6434 	 24122
15 	 2.4355 	 2.3035 	 31.6363 	 -0.5502 	 22352
16 	 2.3945 	 2.2625 	 31.7271 	 -0.4593 	 20885
17 	 2.3536 	 2.2216 	 31.8162 	 -0.3702 	 19856
18 	 2.3126 	 2.1806 	 32.0281 	 -0.1583 	 19129
19 	 2.2716 	 2.1396 	 32.2102 	 0.0237 	 18716
20 	 2.2307 	 2.0987 	 32.4609 	 0.2745 	 18289
21 	 2.1897 	 2.0577 	 32.6774 	 0.4910 	 17850
22 	 2.1487 	 2.0167 	 32.9082 	 0.7217 	 17232
23 	 2.1078 	 1.9758 	 33.2191 	 1.0326 	 16841
24 	 2.0668 	 1.9348 	 33.5719 	 1.3855 	 16129
25 	 2.0258 	 1.8938 	 34.0172 	 1.8308 	 14752
26 	 1.9849 	 1.8529 	 34.8144 	 2.6279 	 12361
27 	 1.9439 	 1.8119 	 36.1377 	 3.9513 	 8953
28 	 1.9029 	 1.7709 	 38.6075 	 6.4211 	 5173
29 	 1.8620 	 1.7300 	 44.0402 	 11.8538 	 2259
30 	 1.8210 	 1.6890 	 61.9325 	 29.7461 	 587
