Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.3871 	 0.0000 	 36653
2 	 2.9680 	 2.8360 	 30.9203 	 -0.4667 	 40300
3 	 2.9271 	 2.7951 	 30.5967 	 -0.7904 	 42488
4 	 2.8861 	 2.7541 	 30.3779 	 -1.0092 	 43084
5 	 2.8451 	 2.7131 	 30.2989 	 -1.0882 	 42068
6 	 2.8042 	 2.6722 	 30.2805 	 -1.1066 	 39948
7 	 2.7632 	 2.6312 	 30.3229 	 -1.0642 	 37196
8 	 2.7222 	 2.5902 	 30.3847 	 -1.0024 	 34413
9 	 2.6813 	 2.5493 	 30.4683 	 -0.9188 	 32350
10 	 2.6403 	 2.5083 	 30.5283 	 -0.8588 	 30849
11 	 2.5993 	 2.4673 	 30.5934 	 -0.7937 	 29794
12 	 2.5584 	 2.4264 	 30.6582 	 -0.7289 	 28411
13 	 2.5174 	 2.3854 	 30.7367 	 -0.6504 	 26838
14 	 2.4764 	 2.3444 	 30.8160 	 -0.5711 	 25075
15 	 2.4355 	 2.3035 	 30.9381 	 -0.4490 	 23361
16 	 2.3945 	 2.2625 	 31.0686 	 -0.3185 	 21780
17 	 2.3536 	 2.2216 	 31.1947 	 -0.1923 	 20243
18 	 2.3126 	 2.1806 	 31.3303 	 -0.0568 	 19035
19 	 2.2716 	 2.1396 	 31.4782 	 0.0911 	 17952
20 	 2.2307 	 2.0987 	 31.6778 	 0.2907 	 17222
21 	 2.1897 	 2.0577 	 31.9375 	 0.5504 	 16941
22 	 2.1487 	 2.0167 	 32.2975 	 0.9104 	 16733
23 	 2.1078 	 1.9758 	 32.6717 	 1.2847 	 16431
24 	 2.0668 	 1.9348 	 33.1142 	 1.7271 	 15991
25 	 2.0258 	 1.8938 	 33.6924 	 2.3053 	 14678
26 	 1.9849 	 1.8529 	 34.5594 	 3.1723 	 12427
27 	 1.9439 	 1.8119 	 35.9375 	 4.5504 	 8964
28 	 1.9029 	 1.7709 	 38.3959 	 7.0088 	 5292
29 	 1.8620 	 1.7300 	 44.0855 	 12.6984 	 2360
30 	 1.8210 	 1.6890 	 58.4565 	 27.0694 	 786
