Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 2.7900 	 2.6580 	 30.8082 	 0.0000 	 56986
2 	 2.7536 	 2.6216 	 30.7120 	 -0.0962 	 52158
3 	 2.7172 	 2.5852 	 30.7220 	 -0.0862 	 46649
4 	 2.6808 	 2.5488 	 30.7965 	 -0.0117 	 41506
5 	 2.6443 	 2.5123 	 30.9408 	 0.1326 	 36858
6 	 2.6079 	 2.4759 	 31.0953 	 0.2871 	 32582
7 	 2.5715 	 2.4395 	 31.2732 	 0.4649 	 28920
8 	 2.5351 	 2.4031 	 31.4430 	 0.6347 	 25743
9 	 2.4987 	 2.3667 	 31.6020 	 0.7938 	 23334
10 	 2.4623 	 2.3303 	 31.7849 	 0.9766 	 21330
11 	 2.4259 	 2.2939 	 31.9764 	 1.1682 	 19791
12 	 2.3894 	 2.2574 	 32.2406 	 1.4324 	 18273
13 	 2.3530 	 2.2210 	 32.4819 	 1.6737 	 16795
14 	 2.3166 	 2.1846 	 32.7809 	 1.9727 	 15365
15 	 2.2802 	 2.1482 	 33.0103 	 2.2021 	 14191
16 	 2.2438 	 2.1118 	 33.3017 	 2.4935 	 13291
17 	 2.2074 	 2.0754 	 33.5342 	 2.7260 	 13100
18 	 2.1710 	 2.0390 	 33.7276 	 2.9194 	 13156
19 	 2.1346 	 2.0026 	 33.9204 	 3.1122 	 13419
20 	 2.0981 	 1.9661 	 34.0997 	 3.2915 	 13896
21 	 2.0617 	 1.9297 	 34.2529 	 3.4447 	 14402
22 	 2.0253 	 1.8933 	 34.4392 	 3.6310 	 14675
23 	 1.9889 	 1.8569 	 34.5771 	 3.7688 	 15155
24 	 1.9525 	 1.8205 	 34.7743 	 3.9661 	 15271
25 	 1.9161 	 1.7841 	 35.1131 	 4.3049 	 15017
26 	 1.8797 	 1.7477 	 35.5916 	 4.7834 	 13817
27 	 1.8432 	 1.7112 	 36.4501 	 5.6418 	 11200
28 	 1.8068 	 1.6748 	 37.9383 	 7.1301 	 7587
29 	 1.7704 	 1.6384 	 40.7846 	 9.9764 	 4061
30 	 1.7340 	 1.6020 	 48.0050 	 17.1967 	 1614
