Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.5357 	 0.0000 	 34625
2 	 2.9680 	 2.8360 	 31.1236 	 -0.4121 	 37287
3 	 2.9271 	 2.7951 	 30.8686 	 -0.6672 	 38575
4 	 2.8861 	 2.7541 	 30.7237 	 -0.8120 	 39234
5 	 2.8451 	 2.7131 	 30.6412 	 -0.8946 	 39091
6 	 2.8042 	 2.6722 	 30.5801 	 -0.9556 	 38144
7 	 2.7632 	 2.6312 	 30.5447 	 -0.9910 	 37153
8 	 2.7222 	 2.5902 	 30.5328 	 -1.0030 	 35666
9 	 2.6813 	 2.5493 	 30.5947 	 -0.9411 	 34034
10 	 2.6403 	 2.5083 	 30.6833 	 -0.8524 	 32163
11 	 2.5993 	 2.4673 	 30.7581 	 -0.7776 	 30273
12 	 2.5584 	 2.4264 	 30.8497 	 -0.6861 	 28301
13 	 2.5174 	 2.3854 	 30.9627 	 -0.5730 	 26540
14 	 2.4764 	 2.3444 	 31.1279 	 -0.4079 	 24737
15 	 2.4355 	 2.3035 	 31.2385 	 -0.2973 	 23061
16 	 2.3945 	 2.2625 	 31.3981 	 -0.1377 	 21584
17 	 2.3536 	 2.2216 	 31.5717 	 0.0360 	 19992
18 	 2.3126 	 2.1806 	 31.7695 	 0.2337 	 18791
19 	 2.2716 	 2.1396 	 32.0138 	 0.4780 	 17993
20 	 2.2307 	 2.0987 	 32.1562 	 0.6204 	 17468
21 	 2.1897 	 2.0577 	 32.3417 	 0.8060 	 17398
22 	 2.1487 	 2.0167 	 32.5871 	 1.0513 	 17588
23 	 2.1078 	 1.9758 	 32.8785 	 1.3428 	 17717
24 	 2.0668 	 1.9348 	 33.2071 	 1.6713 	 17063
25 	 2.0258 	 1.8938 	 33.6084 	 2.0727 	 15582
26 	 1.9849 	 1.8529 	 34.3360 	 2.8003 	 12991
27 	 1.9439 	 1.8119 	 35.5008 	 3.9651 	 9437
28 	 1.9029 	 1.7709 	 37.5334 	 5.9977 	 5434
29 	 1.8620 	 1.7300 	 43.3256 	 11.7899 	 2277
30 	 1.8210 	 1.6890 	 59.0881 	 27.5523 	 697
