Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.1738 	 0.0000 	 36488
2 	 2.9680 	 2.8360 	 30.7746 	 -0.3993 	 40189
3 	 2.9271 	 2.7951 	 30.4979 	 -0.6759 	 41706
4 	 2.8861 	 2.7541 	 30.2923 	 -0.8816 	 41828
5 	 2.8451 	 2.7131 	 30.1047 	 -1.0692 	 40692
6 	 2.8042 	 2.6722 	 30.0078 	 -1.1660 	 38881
7 	 2.7632 	 2.6312 	 29.9947 	 -1.1792 	 36744
8 	 2.7222 	 2.5902 	 30.0708 	 -1.1031 	 34512
9 	 2.6813 	 2.5493 	 30.2012 	 -0.9726 	 32823
10 	 2.6403 	 2.5083 	 30.3356 	 -0.8382 	 31884
11 	 2.5993 	 2.4673 	 30.4065 	 -0.7673 	 30825
12 	 2.5584 	 2.4264 	 30.4959 	 -0.6779 	 29770
13 	 2.5174 	 2.3854 	 30.6140 	 -0.5599 	 28219
14 	 2.4764 	 2.3444 	 30.7613 	 -0.4125 	 26385
15 	 2.4355 	 2.3035 	 30.8895 	 -0.2844 	 24171
16 	 2.3945 	 2.2625 	 31.0336 	 -0.1402 	 22117
17 	 2.3536 	 2.2216 	 31.2342 	 0.0604 	 20542
18 	 2.3126 	 2.1806 	 31.4887 	 0.3148 	 19333
19 	 2.2716 	 2.1396 	 31.7378 	 0.5640 	 18361
20 	 2.2307 	 2.0987 	 31.9078 	 0.7340 	 17767
21 	 2.1897 	 2.0577 	 32.0645 	 0.8907 	 17569
22 	 2.1487 	 2.0167 	 32.3064 	 1.1326 	 17602
23 	 2.1078 	 1.9758 	 32.5795 	 1.4057 	 17356
24 	 2.0668 	 1.9348 	 33.0286 	 1.8547 	 16501
25 	 2.0258 	 1.8938 	 33.6139 	 2.4400 	 14676
26 	 1.9849 	 1.8529 	 34.4550 	 3.2812 	 11791
27 	 1.9439 	 1.8119 	 35.8772 	 4.7034 	 8056
28 	 1.9029 	 1.7709 	 39.0372 	 7.8634 	 4358
29 	 1.8620 	 1.7300 	 45.9062 	 14.7324 	 1802
30 	 1.8210 	 1.6890 	 62.5372 	 31.3633 	 607
