Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.3468 	 0.0000 	 35692
2 	 2.9680 	 2.8360 	 30.8952 	 -0.4516 	 38749
3 	 2.9271 	 2.7951 	 30.6032 	 -0.7436 	 40587
4 	 2.8861 	 2.7541 	 30.4008 	 -0.9460 	 41254
5 	 2.8451 	 2.7131 	 30.2469 	 -1.0999 	 41177
6 	 2.8042 	 2.6722 	 30.1148 	 -1.2320 	 39958
7 	 2.7632 	 2.6312 	 30.0596 	 -1.2872 	 37832
8 	 2.7222 	 2.5902 	 29.9996 	 -1.3472 	 35613
9 	 2.6813 	 2.5493 	 30.0410 	 -1.3057 	 33429
10 	 2.6403 	 2.5083 	 30.1094 	 -1.2374 	 31848
11 	 2.5993 	 2.4673 	 30.2072 	 -1.1396 	 30313
12 	 2.5584 	 2.4264 	 30.3230 	 -1.0237 	 28539
13 	 2.5174 	 2.3854 	 30.4333 	 -0.9135 	 26635
14 	 2.4764 	 2.3444 	 30.6075 	 -0.7392 	 24525
15 	 2.4355 	 2.3035 	 30.7798 	 -0.5669 	 22629
16 	 2.3945 	 2.2625 	 30.9657 	 -0.3811 	 21103
17 	 2.3536 	 2.2216 	 31.1555 	 -0.1912 	 20049
18 	 2.3126 	 2.1806 	 31.3902 	 0.0434 	 19545
19 	 2.2716 	 2.1396 	 31.6220 	 0.2752 	 19394
20 	 2.2307 	 2.0987 	 31.8223 	 0.4756 	 19244
21 	 2.1897 	 2.0577 	 32.0346 	 0.6878 	 18877
22 	 2.1487 	 2.0167 	 32.3294 	 0.9826 	 18131
23 	 2.1078 	 1.9758 	 32.5600 	 1.2133 	 17323
24 	 2.0668 	 1.9348 	 32.9347 	 1.5879 	 16308
25 	 2.0258 	 1.8938 	 33.4713 	 2.1245 	 15047
26 	 1.9849 	 1.8529 	 34.3110 	 2.9643 	 12677
27 	 1.9439 	 1.8119 	 35.6876 	 4.3408 	 8750
28 	 1.9029 	 1.7709 	 38.3927 	 7.0460 	 4726
29 	 1.8620 	 1.7300 	 45.8849 	 14.5381 	 1721
30 	 1.8210 	 1.6890 	 65.0917 	 33.7450 	 562
