Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.5738 	 0.0000 	 34546
2 	 2.9680 	 2.8360 	 31.2428 	 -0.3310 	 38429
3 	 2.9271 	 2.7951 	 31.0147 	 -0.5591 	 40004
4 	 2.8861 	 2.7541 	 30.8098 	 -0.7640 	 39895
5 	 2.8451 	 2.7131 	 30.6492 	 -0.9247 	 38881
6 	 2.8042 	 2.6722 	 30.5782 	 -0.9956 	 37819
7 	 2.7632 	 2.6312 	 30.5949 	 -0.9789 	 37010
8 	 2.7222 	 2.5902 	 30.6268 	 -0.9470 	 35962
9 	 2.6813 	 2.5493 	 30.7156 	 -0.8582 	 34344
10 	 2.6403 	 2.5083 	 30.7582 	 -0.8156 	 32347
11 	 2.5993 	 2.4673 	 30.7966 	 -0.7772 	 30612
12 	 2.5584 	 2.4264 	 30.8952 	 -0.6786 	 29087
13 	 2.5174 	 2.3854 	 31.0431 	 -0.5307 	 27431
14 	 2.4764 	 2.3444 	 31.1982 	 -0.3756 	 25400
15 	 2.4355 	 2.3035 	 31.3504 	 -0.2234 	 23099
16 	 2.3945 	 2.2625 	 31.4519 	 -0.1220 	 21131
17 	 2.3536 	 2.2216 	 31.5275 	 -0.0463 	 19402
18 	 2.3126 	 2.1806 	 31.6757 	 0.1019 	 18525
19 	 2.2716 	 2.1396 	 31.8868 	 0.3130 	 18139
20 	 2.2307 	 2.0987 	 32.1138 	 0.5400 	 18080
21 	 2.1897 	 2.0577 	 32.3252 	 0.7513 	 17871
22 	 2.1487 	 2.0167 	 32.6294 	 1.0556 	 17219
23 	 2.1078 	 1.9758 	 32.8706 	 1.2968 	 16755
24 	 2.0668 	 1.9348 	 33.3213 	 1.7475 	 16301
25 	 2.0258 	 1.8938 	 33.9108 	 2.3370 	 15242
26 	 1.9849 	 1.8529 	 34.7824 	 3.2086 	 12979
27 	 1.9439 	 1.8119 	 36.0788 	 4.5050 	 9333
28 	 1.9029 	 1.7709 	 38.2937 	 6.7199 	 5412
29 	 1.8620 	 1.7300 	 43.2773 	 11.7034 	 2417
30 	 1.8210 	 1.6890 	 57.3731 	 25.7993 	 767
