Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.6830 	 0.0000 	 35192
2 	 2.9680 	 2.8360 	 31.2896 	 -0.3934 	 39651
3 	 2.9271 	 2.7951 	 30.9895 	 -0.6935 	 42047
4 	 2.8861 	 2.7541 	 30.7413 	 -0.9417 	 42332
5 	 2.8451 	 2.7131 	 30.5594 	 -1.1236 	 41374
6 	 2.8042 	 2.6722 	 30.4347 	 -1.2483 	 39856
7 	 2.7632 	 2.6312 	 30.3618 	 -1.3212 	 38059
8 	 2.7222 	 2.5902 	 30.3759 	 -1.3071 	 35855
9 	 2.6813 	 2.5493 	 30.4843 	 -1.1987 	 33738
10 	 2.6403 	 2.5083 	 30.5821 	 -1.1009 	 31853
11 	 2.5993 	 2.4673 	 30.6669 	 -1.0161 	 30228
12 	 2.5584 	 2.4264 	 30.7374 	 -0.9456 	 28859
13 	 2.5174 	 2.3854 	 30.8406 	 -0.8424 	 27237
14 	 2.4764 	 2.3444 	 30.9379 	 -0.7451 	 25508
15 	 2.4355 	 2.3035 	 31.1075 	 -0.5755 	 23153
16 	 2.3945 	 2.2625 	 31.2598 	 -0.4232 	 20931
17 	 2.3536 	 2.2216 	 31.3717 	 -0.3113 	 18910
18 	 2.3126 	 2.1806 	 31.5008 	 -0.1822 	 17721
19 	 2.2716 	 2.1396 	 31.7194 	 0.0364 	 17710
20 	 2.2307 	 2.0987 	 31.9512 	 0.2682 	 18227
21 	 2.1897 	 2.0577 	 32.1620 	 0.4791 	 18930
22 	 2.1487 	 2.0167 	 32.3317 	 0.6487 	 18829
23 	 2.1078 	 1.9758 	 32.5588 	 0.8758 	 18165
24 	 2.0668 	 1.9348 	 32.9749 	 1.2919 	 17028
25 	 2.0258 	 1.8938 	 33.5820 	 1.8991 	 15440
26 	 1.9849 	 1.8529 	 34.5519 	 2.8689 	 12761
27 	 1.9439 	 1.8119 	 36.0111 	 4.3281 	 8899
28 	 1.9029 	 1.7709 	 38.6247 	 6.9417 	 4863
29 	 1.8620 	 1.7300 	 45.8922 	 14.2092 	 1806
30 	 1.8210 	 1.6890 	 64.9164 	 33.2334 	 553
