Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 2.7900 	 2.6580 	 30.7467 	 0.0000 	 52907
2 	 2.7536 	 2.6216 	 30.7198 	 -0.0269 	 49694
3 	 2.7172 	 2.5852 	 30.8035 	 0.0568 	 45683
4 	 2.6808 	 2.5488 	 30.9455 	 0.1988 	 41549
5 	 2.6443 	 2.5123 	 31.0797 	 0.3330 	 36758
6 	 2.6079 	 2.4759 	 31.2301 	 0.4834 	 32399
7 	 2.5715 	 2.4395 	 31.4040 	 0.6573 	 28612
8 	 2.5351 	 2.4031 	 31.6055 	 0.8589 	 25169
9 	 2.4987 	 2.3667 	 31.7829 	 1.0362 	 22656
10 	 2.4623 	 2.3303 	 32.0144 	 1.2677 	 20250
11 	 2.4259 	 2.2939 	 32.2003 	 1.4537 	 18412
12 	 2.3894 	 2.2574 	 32.4235 	 1.6768 	 17170
13 	 2.3530 	 2.2210 	 32.7143 	 1.9676 	 16346
14 	 2.3166 	 2.1846 	 32.9681 	 2.2215 	 15583
15 	 2.2802 	 2.1482 	 33.1737 	 2.4270 	 14947
16 	 2.2438 	 2.1118 	 33.3271 	 2.5804 	 14316
17 	 2.2074 	 2.0754 	 33.4387 	 2.6920 	 13776
18 	 2.1710 	 2.0390 	 33.5251 	 2.7784 	 13584
19 	 2.1346 	 2.0026 	 33.7159 	 2.9692 	 13666
20 	 2.0981 	 1.9661 	 33.9695 	 3.2228 	 13724
21 	 2.0617 	 1.9297 	 34.1794 	 3.4327 	 14157
22 	 2.0253 	 1.8933 	 34.4514 	 3.7047 	 14597
23 	 1.9889 	 1.8569 	 34.7030 	 3.9563 	 15032
24 	 1.9525 	 1.8205 	 35.0067 	 4.2600 	 15318
25 	 1.9161 	 1.7841 	 35.3972 	 4.6505 	 14908
26 	 1.8797 	 1.7477 	 35.9853 	 5.2386 	 13684
27 	 1.8432 	 1.7112 	 36.8788 	 6.1321 	 11049
28 	 1.8068 	 1.6748 	 38.2939 	 7.5472 	 7683
29 	 1.7704 	 1.6384 	 41.0875 	 10.3408 	 4153
30 	 1.7340 	 1.6020 	 47.9478 	 17.2011 	 1768
