Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 3.0090 	 2.8770 	 31.4489 	 0.0000 	 36394
2 	 2.9680 	 2.8360 	 31.0275 	 -0.4214 	 39729
3 	 2.9271 	 2.7951 	 30.7306 	 -0.7183 	 41245
4 	 2.8861 	 2.7541 	 30.5509 	 -0.8981 	 41737
5 	 2.8451 	 2.7131 	 30.4876 	 -0.9613 	 41086
6 	 2.8042 	 2.6722 	 30.4652 	 -0.9837 	 39761
7 	 2.7632 	 2.6312 	 30.4652 	 -0.9837 	 37998
8 	 2.7222 	 2.5902 	 30.5188 	 -0.9301 	 35628
9 	 2.6813 	 2.5493 	 30.6608 	 -0.7881 	 33476
10 	 2.6403 	 2.5083 	 30.7985 	 -0.6505 	 31592
11 	 2.5993 	 2.4673 	 30.9362 	 -0.5127 	 29621
12 	 2.5584 	 2.4264 	 31.0868 	 -0.3621 	 27671
13 	 2.5174 	 2.3854 	 31.2037 	 -0.2452 	 25543
14 	 2.4764 	 2.3444 	 31.3437 	 -0.1052 	 23645
15 	 2.4355 	 2.3035 	 31.4402 	 -0.0087 	 21750
16 	 2.3945 	 2.2625 	 31.5358 	 0.0869 	 20237
17 	 2.3536 	 2.2216 	 31.6306 	 0.1817 	 19295
18 	 2.3126 	 2.1806 	 31.7073 	 0.2584 	 18980
19 	 2.2716 	 2.1396 	 31.8620 	 0.4131 	 19004
20 	 2.2307 	 2.0987 	 32.0476 	 0.5987 	 18914
21 	 2.1897 	 2.0577 	 32.3148 	 0.8659 	 18491
22 	 2.1487 	 2.0167 	 32.6558 	 1.2069 	 17902
23 	 2.1078 	 1.9758 	 33.0207 	 1.5718 	 17266
24 	 2.0668 	 1.9348 	 33.5135 	 2.0646 	 16442
25 	 2.0258 	 1.8938 	 34.1049 	 2.6560 	 15027
26 	 1.9849 	 1.8529 	 34.8738 	 3.4249 	 12860
27 	 1.9439 	 1.8119 	 35.9739 	 4.5250 	 9522
28 	 1.9029 	 1.7709 	 37.8921 	 6.4432 	 5690
29 	 1.8620 	 1.7300 	 42.6132 	 11.1643 	 2616
30 	 1.8210 	 1.6890 	 56.2472 	 24.7983 	 847
