Ensemble No. 	 Bond Length Range 	 Entropy(kcal/mol) 	 Snapshots
1 	 2.7900 	 2.6580 	 30.6048 	 0.0000 	 49916
2 	 2.7536 	 2.6216 	 30.5115 	 -0.0934 	 45975
3 	 2.7172 	 2.5852 	 30.5026 	 -0.1022 	 42079
4 	 2.6808 	 2.5488 	 30.5186 	 -0.0863 	 38657
5 	 2.6443 	 2.5123 	 30.6043 	 -0.0006 	 35151
6 	 2.6079 	 2.4759 	 30.7271 	 0.1223 	 31979
7 	 2.5715 	 2.4395 	 30.8459 	 0.2411 	 29164
8 	 2.5351 	 2.4031 	 31.0416 	 0.4368 	 26578
9 	 2.4987 	 2.3667 	 31.2024 	 0.5976 	 23928
10 	 2.4623 	 2.3303 	 31.3766 	 0.7718 	 21852
11 	 2.4259 	 2.2939 	 31.5716 	 0.9667 	 19977
12 	 2.3894 	 2.2574 	 31.8658 	 1.2610 	 18221
13 	 2.3530 	 2.2210 	 32.1589 	 1.5541 	 16762
14 	 2.3166 	 2.1846 	 32.4657 	 1.8608 	 15461
15 	 2.2802 	 2.1482 	 32.7269 	 2.1221 	 14433
16 	 2.2438 	 2.1118 	 32.9373 	 2.3325 	 13833
17 	 2.2074 	 2.0754 	 33.1320 	 2.5272 	 13680
18 	 2.1710 	 2.0390 	 33.2373 	 2.6324 	 13855
19 	 2.1346 	 2.0026 	 33.3697 	 2.7649 	 14395
20 	 2.0981 	 1.9661 	 33.5092 	 2.9044 	 15162
21 	 2.0617 	 1.9297 	 33.6484 	 3.0436 	 15715
22 	 2.0253 	 1.8933 	 33.8634 	 3.2585 	 15912
23 	 1.9889 	 1.8569 	 34.0765 	 3.4717 	 15798
24 	 1.9525 	 1.8205 	 34.4320 	 3.8272 	 15735
25 	 1.9161 	 1.7841 	 34.9175 	 4.3127 	 15359
26 	 1.8797 	 1.7477 	 35.5686 	 4.9637 	 14347
27 	 1.8432 	 1.7112 	 36.4341 	 5.8292 	 11549
28 	 1.8068 	 1.6748 	 37.6727 	 7.0678 	 7703
29 	 1.7704 	 1.6384 	 40.1850 	 9.5802 	 3846
30 	 1.7340 	 1.6020 	 49.3959 	 18.7910 	 1269
